GeneName	GoTerm
YKL078W	GO:0042254
YKL078W	GO:0000462
YKL079W	GO:0007018
YKL079W	GO:0006904
YKL080W	GO:0006811
YKL080W	GO:1902600
YKL080W	GO:0007035
YKL081W	GO:0006412
YKL081W	GO:0006414
YKL082C	GO:0042254
YKL082C	GO:0042274
YKL082C	GO:0006364
YKL082C	GO:0042273
YKL084W	GO:0045041
YKL084W	GO:0015031
YKL085W	GO:0001300
YKL085W	GO:0006099
YKL085W	GO:0006108
YKL085W	GO:0055114
YKL085W	GO:0019752
YKL085W	GO:0009060
YKL085W	GO:0001302
YKL085W	GO:0005975
YKL086W	GO:0055114
YKL086W	GO:0098869
YKL086W	GO:0034599
YKL087C	GO:0018063
YKL088W	GO:0015937
YKL089W	GO:0007052
YKL089W	GO:0051315
YKL089W	GO:0051455
YKL089W	GO:0051382
YKL089W	GO:0007059
YKL089W	GO:0007049
YKL089W	GO:0051301
YKL090W	GO:0008150
YKL091C	GO:0008150
YKL092C	GO:0007163
YKL092C	GO:0043087
YKL092C	GO:0043547
YKL092C	GO:0007120
YKL092C	GO:0007165
YKL092C	GO:0031578
YKL092C	GO:0030447
YKL092C	GO:0007121
YKL092C	GO:0036267
YKL093W	GO:0009060
YKL094W	GO:0019433
YKL094W	GO:0006641
YKL095W	GO:0008380
YKL095W	GO:0006397
YKL095W	GO:0000349
YKL096C-B	GO:0008150
YKL096W	GO:0032120
YKL096W	GO:0031505
YKL096W-A	GO:0031505
YKL097C	GO:0008150
YKL098W	GO:0008150
YKL099C	GO:0000447
YKL099C	GO:0042254
YKL099C	GO:0000472
YKL099C	GO:0000480
YKL099C	GO:0006364
YKL100C	GO:0033619
YKL100C	GO:0006508
YKL100C	GO:0006465
YKL100C	GO:0009267
YKL100C	GO:0051603
YKL101W	GO:1902935
YKL101W	GO:0016310
YKL101W	GO:0035556
YKL101W	GO:0044879
YKL101W	GO:0046777
YKL101W	GO:0051726
YKL101W	GO:0000086
YKL101W	GO:0044257
YKL101W	GO:0006468
YKL101W	GO:0018105
YKL102C	GO:0008150
YKL103C	GO:0006508
YKL103C	GO:0015031
YKL103C	GO:0032258
YKL104C	GO:1901135
YKL104C	GO:0006002
YKL104C	GO:0034221
YKL104C	GO:0006487
YKL104C	GO:0006541
YKL104C	GO:0006047
YKL104C	GO:0006048
YKL105C	GO:0008150
YKL106C-A	GO:0008150
YKL106W	GO:0006533
YKL106W	GO:0006520
YKL106W	GO:0001302
YKL106W	GO:0009058
YKL106W	GO:0001300
YKL107W	GO:0008150
YKL107W	GO:0055114
YKL108W	GO:1902977
YKL108W	GO:0000733
YKL108W	GO:0033314
YKL108W	GO:0006260
YKL108W	GO:0006270
YKL108W	GO:0031333
YKL108W	GO:0071163
YKL108W	GO:0007049
YKL108W	GO:0000727
YKL109W	GO:0006355
YKL109W	GO:0000436
YKL109W	GO:0043457
YKL110C	GO:0006357
YKL110C	GO:0002098
YKL112W	GO:0070911
YKL112W	GO:0006281
YKL112W	GO:0006260
YKL112W	GO:0030466
YKL112W	GO:0006338
YKL112W	GO:0006261
YKL112W	GO:0045944
YKL112W	GO:0006974
YKL112W	GO:0000122
YKL113C	GO:0070914
YKL113C	GO:0006303
YKL113C	GO:0035753
YKL113C	GO:0000734
YKL113C	GO:0006260
YKL113C	GO:0043137
YKL113C	GO:0006281
YKL113C	GO:0001302
YKL113C	GO:0006286
YKL113C	GO:0090305
YKL113C	GO:0006974
YKL113C	GO:0006284
YKL114C	GO:0006974
YKL114C	GO:0006284
YKL114C	GO:0090305
YKL114C	GO:0006281
YKL116C	GO:0006468
YKL116C	GO:0031138
YKL116C	GO:0019236
YKL116C	GO:0046020
YKL116C	GO:0016310
YKL117W	GO:0006457
YKL117W	GO:0043392
YKL117W	GO:0032212
YKL117W	GO:0051131
YKL117W	GO:0051972
YKL119C	GO:0007035
YKL119C	GO:0070072
YKL120W	GO:0034659
YKL120W	GO:0015729
YKL120W	GO:1902358
YKL120W	GO:0055085
YKL120W	GO:1902356
YKL120W	GO:1901553
YKL120W	GO:0008272
YKL121W	GO:0008150
YKL122C	GO:0006614
YKL124W	GO:0016192
YKL124W	GO:0015031
YKL124W	GO:0043328
YKL125W	GO:0006361
YKL126W	GO:0071555
YKL126W	GO:0006897
YKL126W	GO:0006650
YKL126W	GO:0070941
YKL126W	GO:0071311
YKL126W	GO:0016310
YKL126W	GO:0060237
YKL126W	GO:0061093
YKL126W	GO:0046777
YKL126W	GO:0018105
YKL126W	GO:0045859
YKL126W	GO:0000749
YKL126W	GO:0006468
YKL126W	GO:0035556
YKL126W	GO:0090155
YKL127W	GO:0051156
YKL127W	GO:0019255
YKL127W	GO:0005975
YKL127W	GO:0005992
YKL127W	GO:0006011
YKL127W	GO:0005978
YKL127W	GO:0019388
YKL127W	GO:0071704
YKL127W	GO:0006006
YKL128C	GO:0008150
YKL129C	GO:0006897
YKL129C	GO:0006887
YKL129C	GO:0031505
YKL129C	GO:2000601
YKL129C	GO:0007121
YKL129C	GO:0006970
YKL129C	GO:0051666
YKL130C	GO:0007533
YKL130C	GO:0008298
YKL130C	GO:0051028
YKL132C	GO:0006761
YKL132C	GO:0009396
YKL132C	GO:0006730
YKL132C	GO:0009058
YKL132C	GO:0008150
YKL132C	GO:0046901
YKL133C	GO:0006515
YKL133C	GO:0008150
YKL134C	GO:0006508
YKL134C	GO:0006627
YKL134C	GO:0050821
YKL134C	GO:0006879
YKL134C	GO:0006518
YKL135C	GO:0015031
YKL135C	GO:0006896
YKL135C	GO:0006886
YKL135C	GO:0016192
YKL137W	GO:0033617
YKL138C	GO:0032543
YKL138C-A	GO:0051301
YKL138C-A	GO:0051987
YKL138C-A	GO:0007049
YKL138C-A	GO:0031116
YKL138C-A	GO:0007059
YKL138C-A	GO:0008608
YKL139W	GO:0045944
YKL139W	GO:0006397
YKL139W	GO:0070816
YKL139W	GO:0045943
YKL139W	GO:0018105
YKL139W	GO:0031124
YKL139W	GO:0016310
YKL139W	GO:0006974
YKL139W	GO:0051726
YKL139W	GO:0006413
YKL139W	GO:0006468
YKL139W	GO:0045903
YKL139W	GO:0032786
YKL139W	GO:0006412
YKL139W	GO:0006368
YKL139W	GO:0032968
YKL140W	GO:0044255
YKL140W	GO:0006629
YKL140W	GO:0016042
YKL140W	GO:0016125
YKL141W	GO:0055114
YKL141W	GO:0006121
YKL141W	GO:0009060
YKL141W	GO:0045039
YKL141W	GO:0006099
YKL141W	GO:0045333
YKL142W	GO:0008150
YKL143W	GO:0034599
YKL143W	GO:0006970
YKL143W	GO:0042274
YKL143W	GO:1904669
YKL143W	GO:0000056
YKL143W	GO:0015031
YKL144C	GO:0042797
YKL144C	GO:0006384
YKL144C	GO:0006351
YKL145W	GO:0045899
YKL145W	GO:1901800
YKL145W	GO:0070682
YKL145W	GO:0006511
YKL145W	GO:0030163
YKL145W	GO:0045732
YKL146W	GO:0032974
YKL146W	GO:0006868
YKL146W	GO:0003333
YKL146W	GO:0015824
YKL146W	GO:0015803
YKL146W	GO:0098655
YKL146W	GO:0006865
YKL146W	GO:0015828
YKL146W	GO:1902475
YKL148C	GO:0006121
YKL148C	GO:0045333
YKL148C	GO:0022900
YKL148C	GO:0055114
YKL148C	GO:0006099
YKL149C	GO:0032197
YKL149C	GO:0016074
YKL149C	GO:0007124
YKL149C	GO:0000398
YKL149C	GO:0090502
YKL149C	GO:0006401
YKL149C	GO:0006397
YKL150W	GO:0034599
YKL150W	GO:0055114
YKL150W	GO:0006696
YKL151C	GO:0046496
YKL152C	GO:0006096
YKL152C	GO:0006094
YKL154W	GO:0006614
YKL154W	GO:0045047
YKL155C	GO:0032543
YKL155C	GO:0032259
YKL155C	GO:0006412
YKL156W	GO:0002181
YKL156W	GO:0000462
YKL156W	GO:0000028
YKL156W	GO:0006412
YKL157W	GO:0043171
YKL157W	GO:0006508
YKL159C	GO:0070884
YKL159C	GO:0019722
YKL159C	GO:0043666
YKL160W	GO:0048096
YKL160W	GO:0006368
YKL161C	GO:0016310
YKL161C	GO:0006468
YKL161C	GO:0008150
YKL161C	GO:0051726
YKL162C	GO:0008150
YKL162C	GO:0019918
YKL162C	GO:0032259
YKL163W	GO:0031505
YKL163W	GO:0071555
YKL164C	GO:0071555
YKL164C	GO:0031505
YKL164C	GO:0006886
YKL165C	GO:0006506
YKL165C	GO:0015867
YKL165C	GO:0071555
YKL166C	GO:2000766
YKL166C	GO:0010737
YKL166C	GO:0010607
YKL166C	GO:0007165
YKL166C	GO:0007265
YKL166C	GO:0016310
YKL166C	GO:0018105
YKL166C	GO:0007005
YKL166C	GO:0006468
YKL167C	GO:0032543
YKL168C	GO:0035556
YKL168C	GO:0008150
YKL168C	GO:0030003
YKL168C	GO:0006468
YKL168C	GO:0016310
YKL170W	GO:0006412
YKL170W	GO:0032543
YKL171W	GO:0018105
YKL171W	GO:0006508
YKL171W	GO:0035556
YKL171W	GO:0016310
YKL171W	GO:0006468
YKL171W	GO:0046777
YKL172W	GO:0042254
YKL172W	GO:0006364
YKL172W	GO:0000280
YKL172W	GO:0042273
YKL173W	GO:0000388
YKL173W	GO:0000244
YKL173W	GO:0000398
YKL173W	GO:0000349
YKL173W	GO:0008380
YKL173W	GO:0006397
YKL174C	GO:0006865
YKL174C	GO:0015846
YKL174C	GO:1902047
YKL174C	GO:0055085
YKL175W	GO:0006882
YKL175W	GO:0006829
YKL175W	GO:0071577
YKL175W	GO:0055085
YKL175W	GO:0030001
YKL175W	GO:0006811
YKL176C	GO:1904263
YKL176C	GO:0043547
YKL176C	GO:0006865
YKL176C	GO:0015031
YKL178C	GO:0000750
YKL178C	GO:0019236
YKL178C	GO:0007165
YKL178C	GO:0000755
YKL178C	GO:0007186
YKL179C	GO:0048193
YKL179C	GO:0006891
YKL180W	GO:0002181
YKL180W	GO:0000448
YKL180W	GO:0006412
YKL181W	GO:0031505
YKL181W	GO:0006015
YKL181W	GO:0016310
YKL181W	GO:0009116
YKL181W	GO:0009165
YKL181W	GO:0044249
YKL181W	GO:0009156
YKL181W	GO:0006164
YKL182W	GO:0006633
YKL182W	GO:0006631
YKL182W	GO:0006629
YKL182W	GO:0008152
YKL182W	GO:0055114
YKL182W	GO:0042759
YKL183C-A	GO:0008150
YKL183W	GO:0008150
YKL184W	GO:0009446
YKL184W	GO:0006596
YKL184W	GO:0033387
YKL184W	GO:0015940
YKL185W	GO:0006355
YKL185W	GO:0006325
YKL185W	GO:1900474
YKL185W	GO:1900461
YKL185W	GO:1900477
YKL186C	GO:0006913
YKL186C	GO:0016973
YKL186C	GO:0000055
YKL186C	GO:0006606
YKL186C	GO:0000056
YKL187C	GO:0031505
YKL187C	GO:0015909
YKL188C	GO:1902001
YKL188C	GO:0015910
YKL188C	GO:0055085
YKL189W	GO:0007118
YKL189W	GO:0000920
YKL189W	GO:0006355
YKL189W	GO:0023014
YKL190W	GO:0006470
YKL190W	GO:0000754
YKL190W	GO:0006873
YKL190W	GO:0031505
YKL191W	GO:0017183
YKL192C	GO:0006631
YKL192C	GO:0006629
YKL192C	GO:0016226
YKL192C	GO:0009107
YKL192C	GO:0006633
YKL192C	GO:0055114
YKL193C	GO:0051457
YKL193C	GO:0051301
YKL193C	GO:0032515
YKL193C	GO:0007059
YKL193C	GO:0007049
YKL193C	GO:0043666
YKL194C	GO:0006412
YKL194C	GO:0006435
YKL194C	GO:0070159
YKL194C	GO:0006418
YKL195W	GO:0045041
YKL195W	GO:0022417
YKL195W	GO:0006457
YKL195W	GO:0015031
YKL195W	GO:0055114
YKL196C	GO:0006888
YKL196C	GO:0016192
YKL196C	GO:0006891
YKL196C	GO:0006906
YKL196C	GO:0042144
YKL197C	GO:0016562
YKL197C	GO:0043335
YKL197C	GO:0007031
YKL197C	GO:0016558
YKL197C	GO:0006625
YKL198C	GO:0000296
YKL198C	GO:0035556
YKL198C	GO:0016310
YKL198C	GO:0006468
YKL201C	GO:0043085
YKL201C	GO:0006493
YKL201C	GO:0006487
YKL203C	GO:0007165
YKL203C	GO:0007010
YKL203C	GO:1905356
YKL203C	GO:0051726
YKL203C	GO:0016310
YKL203C	GO:0010507
YKL203C	GO:0030037
YKL203C	GO:0031929
YKL203C	GO:0035025
YKL203C	GO:0045807
YKL203C	GO:0006468
YKL203C	GO:0030950
YKL203C	GO:0042254
YKL203C	GO:0001558
YKL203C	GO:0016242
YKL203C	GO:2001108
YKL203C	GO:0046854
YKL203C	GO:0038202
YKL203C	GO:0007049
YKL204W	GO:0006402
YKL204W	GO:0017148
YKL204W	GO:0000290
YKL204W	GO:0040008
YKL204W	GO:0006417
YKL205W	GO:0008033
YKL205W	GO:0006409
YKL205W	GO:0071528
YKL206C	GO:0043248
YKL207W	GO:0034975
YKL208W	GO:0006364
YKL208W	GO:0048255
YKL208W	GO:0006397
YKL208W	GO:0017004
YKL208W	GO:0042254
YKL209C	GO:0019236
YKL209C	GO:0000770
YKL209C	GO:0034220
YKL209C	GO:0055085
YKL210W	GO:0006464
YKL210W	GO:0032446
YKL210W	GO:0016567
YKL210W	GO:0006974
YKL211C	GO:0009073
YKL211C	GO:0008152
YKL211C	GO:0006541
YKL211C	GO:0006568
YKL211C	GO:0000162
YKL211C	GO:0008652
YKL212W	GO:0036092
YKL212W	GO:0046856
YKL213C	GO:0034517
YKL213C	GO:0010992
YKL213C	GO:0043161
YKL213C	GO:0072671
YKL213C	GO:0006303
YKL214C	GO:0016973
YKL214C	GO:0051028
YKL215C	GO:0006749
YKL216W	GO:0006207
YKL216W	GO:0006221
YKL216W	GO:0006222
YKL216W	GO:0044205
YKL216W	GO:0055114
YKL217W	GO:0035879
YKL217W	GO:0055085
YKL217W	GO:0015739
YKL217W	GO:0046942
YKL217W	GO:0097080
YKL217W	GO:0006849
YKL218C	GO:0070179
YKL218C	GO:0006520
YKL218C	GO:0006563
YKL218C	GO:0042866
YKL218C	GO:0042219
YKL219W	GO:0043328
YKL220C	GO:0006826
YKL220C	GO:0015677
YKL220C	GO:0055072
YKL220C	GO:0055114
YKL220C	GO:0006825
YKL220C	GO:0006811
YKL220C	GO:0006879
YKL221W	GO:0008150
YKL221W	GO:0055085
YKL222C	GO:0006351
YKL222C	GO:0008150
YKL222C	GO:0006357
YKL222C	GO:0006355
YKL224C	GO:0008150
YKL224C	GO:0031505
YKR001C	GO:0030036
YKR001C	GO:0051321
YKR001C	GO:0060988
YKR001C	GO:0007034
YKR001C	GO:0007031
YKR001C	GO:0051301
YKR001C	GO:0007049
YKR001C	GO:0006897
YKR001C	GO:0000266
YKR001C	GO:0045053
YKR001C	GO:0061025
YKR001C	GO:0006623
YKR001C	GO:0016559
YKR001C	GO:0003374
YKR002W	GO:0031123
YKR002W	GO:0006397
YKR002W	GO:0071050
YKR002W	GO:0006378
YKR002W	GO:0043631
YKR003W	GO:0055092
YKR003W	GO:0034727
YKR003W	GO:0030011
YKR003W	GO:0006869
YKR003W	GO:0015918
YKR003W	GO:0006887
YKR003W	GO:0016125
YKR003W	GO:0006897
YKR004C	GO:0071555
YKR004C	GO:0008150
YKR005C	GO:0008150
YKR006C	GO:0032543
YKR007W	GO:0007035
YKR007W	GO:0016237
YKR007W	GO:0072665
YKR007W	GO:0032008
YKR007W	GO:0006914
YKR007W	GO:0071230
YKR007W	GO:0042632
YKR007W	GO:0043410
YKR007W	GO:0015031
YKR007W	GO:0016197
YKR007W	GO:0001919
YKR007W	GO:0007040
YKR008W	GO:0006338
YKR008W	GO:0043044
YKR008W	GO:0006368
YKR008W	GO:0006337
YKR008W	GO:0006325
YKR009C	GO:0006635
YKR009C	GO:0008152
YKR009C	GO:0006629
YKR009C	GO:0006631
YKR009C	GO:0055114
YKR010C	GO:0007000
YKR010C	GO:0070550
YKR010C	GO:0034503
YKR010C	GO:0043085
YKR010C	GO:0031030
YKR010C	GO:0000183
YKR011C	GO:0008150
YKR013W	GO:0006869
YKR013W	GO:0015918
YKR014C	GO:0032482
YKR014C	GO:0006886
YKR014C	GO:0032511
YKR014C	GO:0006895
YKR014C	GO:0036010
YKR014C	GO:0006623
YKR014C	GO:0015031
YKR014C	GO:0006897
YKR014C	GO:0036258
YKR015C	GO:0008150
YKR016W	GO:0045041
YKR016W	GO:0042407
YKR017C	GO:0036205
YKR017C	GO:0016574
YKR017C	GO:0016567
YKR017C	GO:0032436
YKR017C	GO:0000209
YKR017C	GO:0006511
YKR018C	GO:0008150
YKR019C	GO:0031505
YKR019C	GO:0048017
YKR019C	GO:0000183
YKR019C	GO:0006914
YKR019C	GO:0006629
YKR019C	GO:0009267
YKR020W	GO:0006623
YKR020W	GO:0090156
YKR020W	GO:0015031
YKR020W	GO:0007118
YKR020W	GO:0016239
YKR020W	GO:0008361
YKR020W	GO:0042147
YKR020W	GO:0016050
YKR021W	GO:0032386
YKR021W	GO:0006897
YKR021W	GO:0070086
YKR021W	GO:2000397
YKR022C	GO:0000390
YKR022C	GO:0006397
YKR022C	GO:0008380
YKR023W	GO:0006355
YKR023W	GO:0008150
YKR023W	GO:0045893
YKR024C	GO:0006364
YKR024C	GO:0000463
YKR024C	GO:0042254
YKR025W	GO:0006351
YKR025W	GO:0042797
YKR026C	GO:0006413
YKR026C	GO:1903833
YKR026C	GO:0006417
YKR026C	GO:0050790
YKR026C	GO:0006446
YKR026C	GO:0044237
YKR026C	GO:0006412
YKR027W	GO:0034221
YKR027W	GO:0006893
YKR027W	GO:0015031
YKR028W	GO:0031929
YKR028W	GO:0002098
YKR028W	GO:0000082
YKR028W	GO:0016311
YKR028W	GO:0043666
YKR028W	GO:0007049
YKR029C	GO:0051321
YKR029C	GO:0006325
YKR029C	GO:0006355
YKR029C	GO:0016575
YKR029C	GO:0045835
YKR030W	GO:0016192
YKR031C	GO:0006644
YKR031C	GO:0048017
YKR031C	GO:0006654
YKR031C	GO:0030435
YKR031C	GO:0006629
YKR031C	GO:0051321
YKR031C	GO:0048870
YKR031C	GO:0000753
YKR031C	GO:0016042
YKR031C	GO:0031321
YKR031C	GO:0006887
YKR032W	GO:0008150
YKR034W	GO:0000122
YKR034W	GO:0090295
YKR034W	GO:0042128
YKR034W	GO:0006355
YKR035W-A	GO:0032511
YKR035W-A	GO:0006623
YKR035W-A	GO:0045324
YKR035W-A	GO:0015031
YKR035W-A	GO:0032509
YKR035W-A	GO:0007034
YKR036C	GO:0000266
YKR036C	GO:0016559
YKR036C	GO:0006357
YKR037C	GO:0051987
YKR037C	GO:0008608
YKR037C	GO:0051301
YKR037C	GO:0007049
YKR037C	GO:0007059
YKR037C	GO:0031116
YKR038C	GO:0002949
YKR038C	GO:0008033
YKR038C	GO:0045944
YKR038C	GO:0006400
YKR038C	GO:0000723
YKR038C	GO:0000722
YKR038C	GO:0051276
YKR038C	GO:0070525
YKR039W	GO:0015846
YKR039W	GO:0006865
YKR039W	GO:0001762
YKR039W	GO:0003333
YKR039W	GO:0015823
YKR039W	GO:0035524
YKR039W	GO:1902047
YKR039W	GO:0055085
YKR041W	GO:0008150
YKR042W	GO:0009272
YKR042W	GO:0006914
YKR042W	GO:0031505
YKR042W	GO:0005975
YKR042W	GO:0007005
YKR042W	GO:0008152
YKR042W	GO:0000272
YKR042W	GO:0007049
YKR042W	GO:0000917
YKR042W	GO:0000422
YKR042W	GO:0001308
YKR042W	GO:0051301
YKR042W	GO:0071555
YKR043C	GO:0042254
YKR043C	GO:0016311
YKR043C	GO:0055114
YKR043C	GO:0046390
YKR043C	GO:0005975
YKR044W	GO:0007029
YKR044W	GO:0008150
YKR044W	GO:0006888
YKR044W	GO:0007030
YKR045C	GO:0008150
YKR046C	GO:0009060
YKR048C	GO:0006334
YKR048C	GO:0043085
YKR048C	GO:0032968
YKR048C	GO:0031116
YKR048C	GO:0007117
YKR048C	GO:0006606
YKR048C	GO:0006337
YKR049C	GO:0055114
YKR049C	GO:0008150
YKR050W	GO:0006812
YKR050W	GO:0042391
YKR050W	GO:0006813
YKR050W	GO:1990573
YKR050W	GO:0006811
YKR050W	GO:0055085
YKR050W	GO:0030007
YKR050W	GO:0071805
YKR051W	GO:0008150
YKR052C	GO:0048250
YKR052C	GO:0055085
YKR052C	GO:0006397
YKR053C	GO:0030148
YKR053C	GO:0046839
YKR053C	GO:0006629
YKR053C	GO:0006665
YKR054C	GO:0072382
YKR054C	GO:0000132
YKR054C	GO:0000070
YKR054C	GO:0007097
YKR054C	GO:0007018
YKR054C	GO:0040001
YKR054C	GO:0000278
YKR054C	GO:0000741
YKR054C	GO:0030473
YKR054C	GO:0051293
YKR054C	GO:0031122
YKR055W	GO:0007015
YKR055W	GO:0051017
YKR055W	GO:0030011
YKR055W	GO:0008360
YKR055W	GO:0030950
YKR055W	GO:0090337
YKR055W	GO:0090338
YKR055W	GO:0007264
YKR055W	GO:0030334
YKR055W	GO:0032956
YKR055W	GO:0007266
YKR056W	GO:0008033
YKR056W	GO:0006396
YKR056W	GO:0032259
YKR056W	GO:0090305
YKR056W	GO:0030488
YKR056W	GO:0006259
YKR056W	GO:0006400
YKR056W	GO:0001510
YKR057W	GO:0006412
YKR057W	GO:0000447
YKR057W	GO:0000461
YKR057W	GO:0002181
YKR057W	GO:0006364
YKR058W	GO:0005978
YKR059W	GO:0002183
YKR059W	GO:0006412
YKR059W	GO:0006413
YKR060W	GO:0042274
YKR060W	GO:0042254
YKR060W	GO:0000470
YKR060W	GO:0000462
YKR060W	GO:0006364
YKR061W	GO:0006493
YKR061W	GO:0000032
YKR061W	GO:0006487
YKR061W	GO:0097502
YKR061W	GO:0006486
YKR062W	GO:0006366
YKR062W	GO:0006367
YKR063C	GO:0000448
YKR063C	GO:0000460
YKR063C	GO:0006364
YKR063C	GO:0000470
YKR064W	GO:0000122
YKR064W	GO:0006355
YKR065C	GO:0015031
YKR065C	GO:0030150
YKR066C	GO:0098869
YKR066C	GO:0042744
YKR066C	GO:0034599
YKR066C	GO:0055114
YKR066C	GO:0006979
YKR066C	GO:0000302
YKR067W	GO:0008654
YKR067W	GO:0006629
YKR067W	GO:0016024
YKR068C	GO:0016236
YKR068C	GO:0032258
YKR068C	GO:0006888
YKR068C	GO:0006891
YKR068C	GO:0048193
YKR068C	GO:0016192
YKR068C	GO:0006914
YKR069W	GO:0019354
YKR069W	GO:0008652
YKR069W	GO:0000103
YKR069W	GO:0006779
YKR069W	GO:0009086
YKR069W	GO:0055114
YKR069W	GO:0032259
YKR070W	GO:0008150
YKR070W	GO:0046474
YKR071C	GO:0022900
YKR071C	GO:0045019
YKR071C	GO:1901299
YKR071C	GO:0016226
YKR072C	GO:0007346
YKR072C	GO:0032515
YKR072C	GO:0015937
YKR072C	GO:0009651
YKR073C	GO:0008150
YKR074W	GO:0008150
YKR075C	GO:0006109
YKR075C	GO:0007039
YKR075C	GO:0042149
YKR075C	GO:0008150
YKR076W	GO:0006749
YKR076W	GO:0071555
YKR076W	GO:0098869
YKR076W	GO:0055114
YKR077W	GO:0000083
YKR078W	GO:0008150
YKR079C	GO:0034414
YKR079C	GO:0042780
YKR079C	GO:1990180
YKR079C	GO:0072684
YKR079C	GO:0008033
YKR080W	GO:0009113
YKR080W	GO:0006730
YKR080W	GO:0055114
YKR080W	GO:0009396
YKR080W	GO:0006164
YKR081C	GO:0000470
YKR081C	GO:0000027
YKR081C	GO:0000463
YKR081C	GO:0000466
YKR081C	GO:1902626
YKR082W	GO:0006409
YKR082W	GO:0045944
YKR082W	GO:0006606
YKR082W	GO:0051028
YKR082W	GO:0006302
YKR082W	GO:0000973
YKR082W	GO:0015031
YKR082W	GO:0035392
YKR082W	GO:0000122
YKR082W	GO:0034398
YKR082W	GO:0045893
YKR082W	GO:0016973
YKR082W	GO:0030466
YKR082W	GO:0031081
YKR082W	GO:0031990
YKR083C	GO:0007059
YKR083C	GO:0000278
YKR083C	GO:0008608
YKR083C	GO:0051301
YKR083C	GO:0051987
YKR083C	GO:0007049
YKR083C	GO:0031116
YKR084C	GO:0006417
YKR084C	GO:0070651
YKR084C	GO:0045727
YKR084C	GO:0032790
YKR084C	GO:0006414
YKR084C	GO:0006412
YKR084C	GO:0070966
YKR085C	GO:0032543
YKR086W	GO:0000398
YKR086W	GO:0000378
YKR086W	GO:0040031
YKR086W	GO:0000350
YKR086W	GO:0008380
YKR086W	GO:0006397
YKR086W	GO:0016073
YKR087C	GO:0006515
YKR087C	GO:0031929
YKR087C	GO:0006508
YKR087C	GO:0035694
YKR088C	GO:0000022
YKR088C	GO:0016192
YKR089C	GO:0019433
YKR089C	GO:0006642
YKR089C	GO:0007114
YKR089C	GO:0006644
YKR089C	GO:0030435
YKR089C	GO:0016042
YKR089C	GO:0006629
YKR090W	GO:0050790
YKR090W	GO:0030011
YKR090W	GO:0035023
YKR091W	GO:0006139
YKR091W	GO:0071930
YKR091W	GO:0051123
YKR092C	GO:0006913
YKR093W	GO:1902600
YKR093W	GO:0042939
YKR093W	GO:0015031
YKR093W	GO:0015833
YKR093W	GO:0035442
YKR093W	GO:0006857
YKR093W	GO:0055085
YKR093W	GO:0035672
YKR093W	GO:0042938
YKR094C	GO:0019941
YKR094C	GO:0002181
YKR094C	GO:0016567
YKR094C	GO:0042254
YKR094C	GO:0006412
YKR094C	GO:0000027
YKR094C	GO:0000055
YKR095W	GO:0090203
YKR095W	GO:0090204
YKR095W	GO:0006606
YKR095W	GO:0016973
YKR095W	GO:0034398
YKR095W	GO:0071048
YKR095W	GO:0051028
YKR095W	GO:0007094
YKR095W	GO:0006974
YKR095W	GO:1901925
YKR095W	GO:0006281
YKR095W-A	GO:0007329
YKR095W-A	GO:0070525
YKR095W-A	GO:0008033
YKR095W-A	GO:0045944
YKR095W-A	GO:0000722
YKR096W	GO:0008150
YKR097W	GO:0006094
YKR098C	GO:0006511
YKR098C	GO:0006508
YKR098C	GO:0016579
YKR098C	GO:0008150
YKR099W	GO:0051123
YKR099W	GO:0045944
YKR100C	GO:0071555
YKR100C	GO:0031505
YKR101W	GO:0030466
YKR101W	GO:0006343
YKR102W	GO:0001403
YKR102W	GO:0044182
YKR102W	GO:0000128
YKR102W	GO:0000501
YKR103W	GO:0034220
YKR103W	GO:0016236
YKR103W	GO:0055085
YKR104W	GO:0034220
YKR104W	GO:0055085
YKR105C	GO:0015809
YKR105C	GO:0006865
YKR105C	GO:0055085
YKR106W	GO:0034775
YKR106W	GO:0006879
YKR106W	GO:1902600
YKR106W	GO:0006811
YKR106W	GO:0055085
YKR106W	GO:0044718
YLL001W	GO:0007031
YLL001W	GO:0016559
YLL001W	GO:0051260
YLL001W	GO:0007005
YLL001W	GO:0016236
YLL001W	GO:0001300
YLL001W	GO:0000266
YLL001W	GO:0000001
YLL001W	GO:0003374
YLL001W	GO:0061025
YLL002W	GO:0006355
YLL002W	GO:2001032
YLL002W	GO:0010526
YLL002W	GO:0030702
YLL002W	GO:0043966
YLL002W	GO:0006974
YLL002W	GO:0097043
YLL002W	GO:0043618
YLL002W	GO:0043007
YLL002W	GO:0016573
YLL002W	GO:1990414
YLL002W	GO:0010468
YLL003W	GO:0007049
YLL003W	GO:0030474
YLL003W	GO:0000086
YLL003W	GO:0051225
YLL003W	GO:0051301
YLL004W	GO:0006267
YLL004W	GO:0030466
YLL004W	GO:0006270
YLL004W	GO:0006260
YLL005C	GO:0030476
YLL005C	GO:0030437
YLL005C	GO:0034220
YLL005C	GO:0006811
YLL005C	GO:0030435
YLL006W	GO:0007005
YLL006W	GO:0000002
YLL006W	GO:0006869
YLL006W	GO:0045040
YLL006W	GO:0015914
YLL006W	GO:0015917
YLL006W	GO:1990456
YLL006W	GO:0070096
YLL006W-A	GO:0008150
YLL007C	GO:0035556
YLL007C	GO:0000422
YLL008W	GO:0006364
YLL008W	GO:0042254
YLL008W	GO:0000027
YLL009C	GO:0015680
YLL009C	GO:0033617
YLL009C	GO:0006825
YLL010C	GO:0006470
